"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007","P009008","P009009","P009010","P009011","P009012","P009013","P009014","P009015","P009016","P009017","P009018","P009019","P009020","P009021","P009022","P009023","P009024","P009025","P009026","P009027","P009028","P009029","P009030","P009031","P009032","P009033","P009034","P009035","P009036","P009037","P009038","P009039","P009040","P009041","P009042","P009043","P009044","P009045","P009046","P009047","P009048","P009049","P009050","P009051","P009052","P009053","P009054","P009055","P009056","P009057","P009058","P009059","P009060","P009061","P009062","P009063","P009064","P009065","P009066","P009067","P009068","P009069","P009070","P009071","P009072","P009073",
"1500000US420034687001","Block Group 1, Census Tract 4687, Allegheny County, Pennsylvania","1063","15","1048","1025","965","53","0","6","0","1","23","22","10","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US420034687002","Block Group 2, Census Tract 4687, Allegheny County, Pennsylvania","696","4","692","678","654","23","0","1","0","0","14","14","10","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034688001","Block Group 1, Census Tract 4688, Allegheny County, Pennsylvania","621","5","616","608","555","49","2","2","0","0","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034688002","Block Group 2, Census Tract 4688, Allegheny County, Pennsylvania","713","12","701","684","636","36","1","5","5","1","17","17","9","1","3","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034688003","Block Group 3, Census Tract 4688, Allegheny County, Pennsylvania","1238","35","1203","1178","1088","66","0","17","0","7","25","19","9","0","6","1","1","1","0","1","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034689001","Block Group 1, Census Tract 4689, Allegheny County, Pennsylvania","1277","24","1253","1235","1165","47","5","18","0","0","18","18","12","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034689002","Block Group 2, Census Tract 4689, Allegheny County, Pennsylvania","933","10","923","904","842","48","3","11","0","0","19","19","12","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034689003","Block Group 3, Census Tract 4689, Allegheny County, Pennsylvania","1431","25","1406","1338","1004","262","2","69","1","0","68","67","46","7","7","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034690001","Block Group 1, Census Tract 4690, Allegheny County, Pennsylvania","1072","11","1061","1052","1005","21","1","24","0","1","9","8","3","1","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",
"1500000US420034690002","Block Group 2, Census Tract 4690, Allegheny County, Pennsylvania","2402","26","2376","2358","2256","43","0","57","0","2","18","15","6","2","4","1","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1500000US420034690003","Block Group 3, Census Tract 4690, Allegheny County, Pennsylvania","958","14","944","939","895","14","1","28","1","0","5","5","0","0","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034703001","Block Group 1, Census Tract 4703, Allegheny County, Pennsylvania","1621","9","1612","1597","1503","22","1","70","0","1","15","14","5","0","7","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034703002","Block Group 2, Census Tract 4703, Allegheny County, Pennsylvania","2312","11","2301","2285","2202","35","1","45","1","1","16","16","6","2","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034704001","Block Group 1, Census Tract 4704, Allegheny County, Pennsylvania","925","9","916","913","890","3","3","14","2","1","3","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034704002","Block Group 2, Census Tract 4704, Allegheny County, Pennsylvania","728","11","717","715","697","5","0","13","0","0","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034704003","Block Group 3, Census Tract 4704, Allegheny County, Pennsylvania","1410","6","1404","1396","1379","13","0","4","0","0","8","8","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034705011","Block Group 1, Census Tract 4705.01, Allegheny County, Pennsylvania","2500","39","2461","2417","855","42","10","1485","0","25","44","44","1","3","15","0","0","0","0","0","1","3","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034705012","Block Group 2, Census Tract 4705.01, Allegheny County, Pennsylvania","1454","12","1442","1422","1323","40","2","54","0","3","20","20","8","0","9","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034705021","Block Group 1, Census Tract 4705.02, Allegheny County, Pennsylvania","1486","22","1464","1447","1342","36","0","69","0","0","17","13","2","0","4","0","0","1","0","0","3","0","0","0","1","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034705022","Block Group 2, Census Tract 4705.02, Allegheny County, Pennsylvania","1485","6","1479","1466","1392","17","1","51","0","5","13","13","1","0","5","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034706001","Block Group 1, Census Tract 4706, Allegheny County, Pennsylvania","1657","13","1644","1632","1598","24","0","9","0","1","12","12","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034706002","Block Group 2, Census Tract 4706, Allegheny County, Pennsylvania","726","10","716","687","621","59","1","2","0","4","29","29","23","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034706003","Block Group 3, Census Tract 4706, Allegheny County, Pennsylvania","720","8","712","701","673","22","0","6","0","0","11","10","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034710001","Block Group 1, Census Tract 4710, Allegheny County, Pennsylvania","1244","19","1225","1214","1181","27","0","5","0","1","11","8","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034721001","Block Group 1, Census Tract 4721, Allegheny County, Pennsylvania","1481","42","1439","1414","1348","45","0","15","0","6","25","21","12","0","9","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034721002","Block Group 2, Census Tract 4721, Allegheny County, Pennsylvania","1043","17","1026","1007","961","13","0","30","0","3","19","17","4","2","6","0","2","2","0","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034722001","Block Group 1, Census Tract 4722, Allegheny County, Pennsylvania","919","39","880","871","825","22","1","22","0","1","9","8","1","2","2","0","0","0","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034722002","Block Group 2, Census Tract 4722, Allegheny County, Pennsylvania","583","14","569","566","544","15","0","4","0","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034722003","Block Group 3, Census Tract 4722, Allegheny County, Pennsylvania","725","16","709","706","694","6","2","4","0","0","3","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034723001","Block Group 1, Census Tract 4723, Allegheny County, Pennsylvania","617","30","587","580","546","19","0","11","0","4","7","6","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034723002","Block Group 2, Census Tract 4723, Allegheny County, Pennsylvania","831","23","808","792","755","20","1","16","0","0","16","16","7","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034723003","Block Group 3, Census Tract 4723, Allegheny County, Pennsylvania","566","13","553","551","533","16","0","2","0","0","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034724001","Block Group 1, Census Tract 4724, Allegheny County, Pennsylvania","1034","14","1020","1013","974","21","1","16","0","1","7","7","4","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034724002","Block Group 2, Census Tract 4724, Allegheny County, Pennsylvania","794","6","788","781","766","3","1","11","0","0","7","7","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034731001","Block Group 1, Census Tract 4731, Allegheny County, Pennsylvania","1405","32","1373","1350","1306","17","0","27","0","0","23","23","0","3","17","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034731002","Block Group 2, Census Tract 4731, Allegheny County, Pennsylvania","756","13","743","736","727","5","0","3","0","1","7","7","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034731003","Block Group 3, Census Tract 4731, Allegheny County, Pennsylvania","911","16","895","884","821","11","0","52","0","0","11","8","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034731004","Block Group 4, Census Tract 4731, Allegheny County, Pennsylvania","688","22","666","659","639","2","2","12","4","0","7","7","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034731005","Block Group 5, Census Tract 4731, Allegheny County, Pennsylvania","974","23","951","938","888","24","0","23","0","3","13","12","7","2","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034732001","Block Group 1, Census Tract 4732, Allegheny County, Pennsylvania","963","16","947","930","856","18","2","50","0","4","17","16","2","1","12","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034732002","Block Group 2, Census Tract 4732, Allegheny County, Pennsylvania","1014","17","997","985","920","25","0","40","0","0","12","12","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034732003","Block Group 3, Census Tract 4732, Allegheny County, Pennsylvania","1215","17","1198","1183","1115","12","0","55","0","1","15","15","6","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
